source_row_index,source_sheet,athlete_name,episode_id,episode_time_sec,pause_time_sec,score,s1_ps_bitpack,s1_ps_code,s1_ps_count_total,s1_ls_bitpack,s1_ls_code,s1_ls_count_total,s2_captures_bitpack,s2_captures_code,s2_captures_count_total,s2_holds_bitpack,s2_holds_code,s2_holds_count_total,s2_wraps_b01_count,s2_wraps_b01_bin,s2_wraps_bitpack,s2_wraps_code,s2_wraps_count_total,s2_hooks_bitpack,s2_hooks_code,s2_hooks_count_total,s2_posts_bitpack,s2_posts_code,s2_posts_count_total,s3_vup_b01_count,s3_vup_b01_bin,s3_vup_bitpack,s3_vup_code,s3_vup_count_total,x_s1_ps,x_s1_ls,x_s2_captures,x_s2_holds,x_s2_wraps,x_s2_hooks,x_s2_posts,x_s3_vup,delta_t_sec,o_class,o_label,observed_zap_class_legacy,observation_issue,unsupported_finish_columns,sequence_id,episode_key
461,68,Корочанский Д.Д.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Корочанский Д.Д.,68::Корочанский Д.Д.::8::461
462,68,Корочанский Д.Д.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Корочанский Д.Д.,68::Корочанский Д.Д.::9::462
463,68,Корочанский Д.Д.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Корочанский Д.Д.,68::Корочанский Д.Д.::10::463
464,68,Корочанский Д.Д.,11,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Корочанский Д.Д.,68::Корочанский Д.Д.::11::464
465,68,Корочанский Д.Д.,12,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Корочанский Д.Д.,68::Корочанский Д.Д.::12::465
466,68,Корочанский Д.Д.,13,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Корочанский Д.Д.,68::Корочанский Д.Д.::13::466
467,68,Корочанский Д.Д.,14,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Корочанский Д.Д.,68::Корочанский Д.Д.::14::467
468,68,Бойкан А.Д.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::1::468
469,68,Бойкан А.Д.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::2::469
470,68,Бойкан А.Д.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::3::470
471,68,Бойкан А.Д.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::4::471
472,68,Бойкан А.Д.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::5::472
473,68,Бойкан А.Д.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::6::473
474,68,Бойкан А.Д.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::7::474
475,68,Бойкан А.Д.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::8::475
476,68,Бойкан А.Д.,9,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::9::476
477,68,Бойкан А.Д.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Бойкан А.Д.,68::Бойкан А.Д.::10::477
478,68,Пегасов А.В.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::1::478
479,68,Пегасов А.В.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::2::479
480,68,Пегасов А.В.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::3::480
481,68,Пегасов А.В.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::4::481
482,68,Пегасов А.В.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::5::482
483,68,Пегасов А.В.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::6::483
484,68,Пегасов А.В.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::7::484
485,68,Пегасов А.В.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::8::485
486,68,Пегасов А.В.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::9::486
487,68,Пегасов А.В.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Пегасов А.В.,68::Пегасов А.В.::10::487
488,68,Агафонов И.В.,1,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::1::488
489,68,Агафонов И.В.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::2::489
490,68,Агафонов И.В.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::3::490
491,68,Агафонов И.В.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::4::491
492,68,Агафонов И.В.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::5::492
493,68,Агафонов И.В.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::6::493
494,68,Агафонов И.В.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::7::494
495,68,Агафонов И.В.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::8::495
496,68,Агафонов И.В.,9,0.0,0.0,5.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Агафонов И.В.,68::Агафонов И.В.::9::496
497,68,Гусиханов Т.Р.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::1::497
498,68,Гусиханов Т.Р.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::2::498
499,68,Гусиханов Т.Р.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::3::499
500,68,Гусиханов Т.Р.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::4::500
501,68,Гусиханов Т.Р.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::5::501
502,68,Гусиханов Т.Р.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::6::502
503,68,Гусиханов Т.Р.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::7::503
504,68,Гусиханов Т.Р.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::8::504
505,68,Гусиханов Т.Р.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],68::Гусиханов Т.Р.,68::Гусиханов Т.Р.::9::505
506,74,Гамзаев Г.Ш.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::1::506
507,74,Гамзаев Г.Ш.,2,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::2::507
508,74,Гамзаев Г.Ш.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::3::508
509,74,Гамзаев Г.Ш.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::4::509
510,74,Гамзаев Г.Ш.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::5::510
511,74,Гамзаев Г.Ш.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::6::511
512,74,Гамзаев Г.Ш.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::7::512
513,74,Гамзаев Г.Ш.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::8::513
514,74,Гамзаев Г.Ш.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::9::514
515,74,Гамзаев Г.Ш.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гамзаев Г.Ш.,74::Гамзаев Г.Ш.::10::515
516,74,Гуляев М.В.,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::1::516
517,74,Гуляев М.В.,2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::2::517
518,74,Гуляев М.В.,3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::3::518
519,74,Гуляев М.В.,4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::4::519
520,74,Гуляев М.В.,5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::5::520
521,74,Гуляев М.В.,6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::6::521
522,74,Гуляев М.В.,7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,3.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::7::522
523,74,Гуляев М.В.,8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::8::523
524,74,Гуляев М.В.,9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::9::524
525,74,Гуляев М.В.,10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1,1,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,O0,нет ЗАП,no_score,,[],74::Гуляев М.В.,74::Гуляев М.В.::10::525
